address,eth_balance,total_txs,sent_txs,received_txs,sent_to_contract_txs,received_from_contract_txs,external_txs,internal_txs
0xf4fa8c86f61b7a3a5123497eb6c670735809cf94,1.0483650037768e-05,1,1,0,1,0,1,0
0xf4fb62443f6036053e174bd59af6e04fb6bf6636,0.1197188593527288,3,3,0,3,0,3,0
0xf5001a9c104479b370eec98dd1508c0d64116c0c,1.5619715328e-05,2,1,1,0,0,2,0
0xf5024ec2fd82be1976f84d9d150284219a6d394f,0.10829551250806728,2,2,0,1,0,2,0
0xf5032e6e645c93eb92772f6506f719274869934d,0.0,1,0,1,0,0,1,0
0xf5042a8a47c48be2348cbe9e51e297a53a3546f3,0.0,1,1,0,0,0,1,0
0xf5042e6ffac5a625d4e7848e0b01373d8eb9e222,0.0,32,0,32,0,0,32,0
0xf5052b118b7e195f7fd148e91ac241c67ece68b4,1.82289303e-06,1,1,0,0,0,1,0
0xf50a314727b6a17374c60b3d7e69ec038924d93a,0.05401274103762504,3,3,0,3,0,3,0
0xf50daa815dbf9cebb1137beb408cd0b1d4cc1043,0.2845606652896273,7,6,1,6,0,7,0
0xf50f79960a9917d2cec054780701027b2f87b180,0.0,2,2,0,1,0,2,0
0xf5111b69ecfc690fc7ca74ecff648d872efc1d0b,2.981656671e-06,1,1,0,0,0,1,0
0xf514856166d30542cd15853dd2a6fae0652cae04,5.158044060596e-05,2,2,0,2,0,2,0
0xf5170131057b63555079b4eface8e8a4c73b8a3f,0.0309172981784855,1,1,0,1,0,1,0
0xf51710015536957a01f32558402902a2d9c35d82,4456.551915435943,35,35,0,23,0,35,0
0xf51ae4dd8654e88183bc7a831be2fd898d5ba41c,1.56375979284e-06,2,1,1,0,0,2,0
0xf51dabd672501bdd4088dd1682dfbb9e3dc4f5cc,0.047379562857353216,1,0,1,0,0,1,0
0xf52031c4224c2df7c2bba3238122775f03189592,0.0,1,1,0,1,0,1,0
0xf5208d0e44e1b84a4f310aeb3a9f41c6d001dafd,7.3357639351002e-05,2,1,1,0,0,2,0
0xf5213a6a2f0890321712520b8048d9886c1a9900,38.91088431198958,17,17,0,17,0,17,0
0xf523a8f22d1356ce1152deb1de70ea5f7871ad38,1.1277582127895e-05,6,6,0,0,0,6,0
0xf525c383a25969d755413e00392af99bcb3c9f45,1.916394333e-06,1,1,0,0,0,1,0
0xf52605c7b778563a5a9144ef4dc53b57463ca2c7,16.631610078549144,9,1,8,0,0,9,0
0xf528a8b94f1d64aa3693f5032bc6290711f5794f,1.273321644e-06,1,1,0,0,0,1,0
0xf528d5fad3637f2fb0f819163d0fa2f21d9183ce,0.17988955297901646,1,1,0,1,0,1,0
0xf5302cc3c18908c47fd47e7b63abaf84ef5cc085,0.002450656130987196,1,1,0,1,0,1,0
0xf537776e58076ec7f50fe945c9384480816daa6d,0.941009204573835,1,1,0,1,0,1,0
0xf53970226369816f576e4fa642b33b03ce045f3d,4.9876885669553e-05,1,1,0,1,0,1,0
0xf53d5001c7b737156d07ddc87a30a69325f481e2,0.000147686559741,2,1,1,0,0,2,0
0xf540a4a5c2eae85caa2430d9c9d1eacceaacfd2b,9.11611365e-07,1,1,0,0,0,1,0
0xf541aa4d6f29ec2423a0d306dbc677021a02dbc0,0.0,1,0,1,0,0,1,0
0xf541bb5ea6dee3ebf152e783cf65c16de7f38d73,0.0,1,0,1,0,0,1,0
0xf542fdba93f6770670ea8c5a15143effce0ee57e,0.3850614021027819,2,2,0,0,0,2,0
0xf545397932d48795793b6046011f95745b8a6e3f,0.005256499813297432,1,1,0,1,0,1,0
0xf546735accb9f909eab67d7d175eca7d1b272c9c,0.001314345167241148,3,2,1,2,0,3,0
0xf547696ff576aea0d2c8e41d467dad4cee904513,8.365203047018044,1,1,0,1,0,1,0
0xf54774903cdb1c54d32e2f0628b90ed6d00f81b8,0.0,2,2,0,2,0,2,0
0xf54ec0f6996b46b71b8d0c05f8430d2e8ed9413c,0.0293301554048159,1,1,0,1,0,1,0
0xf550beb3c83f752ff3992d70b16729b70bfd67b4,0.0,1,1,0,0,0,1,0
0xf55275ca0cc5d4c691eb28b17ff0772ddf4e598b,0.000709196978400133,1,1,0,1,0,1,0
0xf5569a9499afa00755259cbb6c6a54b73169eceb,0.001952707539127404,1,1,0,0,0,1,0
0xf5578678374029057a5f4dc43e9c92fba9f7eee0,0.008380179048259852,2,2,0,2,0,2,0
0xf5595b9fcef51950b33f3d7165234e782e75feba,1.935577161e-06,2,1,1,0,0,2,0
0xf559772c1f08db4d4e815d99d9f6935e14c45312,0.0,1,1,0,1,0,1,0
0xf559d8b4eb38408da8f10e499bc109e67272339b,2.66015043e-06,1,1,0,0,0,1,0
0xf55a15803d4661801cf2f5e1e2a074278e2c325f,0.006746240329810842,4,2,2,2,0,4,0
0xf55bee2cf608f59050ed9b5002c11eff5845384a,0.000183676500680864,2,2,0,2,0,2,0
0xf55d70439c8f7262a3b03edf23bcc497054b6b97,0.010620024290060388,2,2,0,2,0,2,0
0xf55d840a6f25bfe78a3bc11153b87e50dbff3340,3.116536248e-06,1,1,0,0,0,1,0
0xf5667aff948be8926c7e196da463c17a9d81812b,0.0,1,0,1,0,0,1,0
0xf5686ae476b24dbd34a92bf6752b1a0b930c29a6,0.00080785150863847,1,0,1,0,0,1,0
0xf56d29f3eab375971444552832bcd0b01581eea1,4.19644155e-07,1,1,0,0,0,1,0
0xf56f193606bbeaf563abf13e5434dbd9a1d4d14b,0.0,1,1,0,0,0,1,0
0xf56f4e3e53c68f8409c052fca2afcca3bf24f800,0.000149,2,1,1,0,0,2,0
0xf56fb95d23888274bb50814932e14c7e202a40e8,0.0,2,0,2,0,0,2,0
0xf570c11a393493778eadd9677e54e9eaf2f45a6b,0.09215516469166471,3,3,0,3,0,3,0
0xf5751bca79d0e34b451d282df8863ccfe84f75af,3.777583005e-06,3,1,2,1,0,3,0
0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0.0,11,0,11,0,0,11,0
0xf58112292c84255cd19fdb6724bb9b0003a55035,0.010495794639125908,5,4,1,3,0,5,0
0xf588c58f467db3711b558f5294de4900b535ce69,798.4300678793137,1,0,1,0,0,1,0
0xf5897f79ff671619abb270ff5a05c838cc7e3dc2,0.005677921518158134,1,1,0,1,0,1,0
0xf58d15f9913829e1b61e92399dc77b082e6825a1,1.179964134617876,5,5,0,5,0,5,0
0xf59748f52407c13dfaa34e0468e1db165196abcd,21.363763717612155,1,1,0,0,0,1,0
0xf5979d4df4bf5bea34f442796cfcb80da2d3528f,0.005179828442807172,1,1,0,1,0,1,0
0xf59d6564135ac866cb6d82a9aad262e6e12cb703,0.022004421843496543,3,3,0,3,0,3,0
0xf5a2946b8543d8b4e3ba112628c8aff399ae1130,0.0001277611122745,18,9,9,0,0,18,0
0xf5a457533c26f47de1d6ea76e262aa40c9c491ec,1.3565387679499608,1,1,0,1,0,1,0
0xf5a6b3dce5d9ede5089b7d12c74b4cbad408068e,0.000488563594988247,2,1,1,1,0,2,0
0xf5a9bb76135caf553e41099f53fb0fb4bb14337a,0.000870389382391514,4,4,0,4,0,4,0
0xf5aae5276b1ed63544edb779dcd7e449a7d8017b,0.0,3,2,1,1,0,3,0
0xf5ac1301d166f2847e7210274f98e863292063be,0.6019505997459577,1,1,0,1,0,1,0
0xf5ae93a925c49d422ceb9f7ec27cf1a546097410,7.84100646e-07,1,1,0,0,0,1,0
0xf5b1a762d9c5561309d7ae70c00f68e8b4db4838,1.6284031133788044,1,1,0,1,0,1,0
0xf5b7b846b5e3d18f636997275310be97219985b5,1.31767509,1,0,1,0,0,1,0
0xf5b9ba818bb83f4ed11d2d637b8d120250090e5c,0.0,1,1,0,0,0,1,0
0xf5baa3f30031a6d0dac39f2de6071d4e4a434151,93.64715266562546,2,0,2,0,0,2,0
0xf5bb657b0cf215d0975dde80f9dd7170f2257e55,0.002796355674544947,1,1,0,1,0,1,0
0xf5bc158fe53209bc3db70dc9b1567dd33e50149f,0.0,2,1,1,1,0,2,0
0xf5bc3287a9cfdcc42a5335e5a41f6d6bc4c79461,7.7382e-05,1,0,1,0,0,1,0
0xf5be140055b94f6fdc87d7c3d1018a6667db0a3c,0.12329071119003158,3,1,2,0,0,3,0
0xf5c1d1440115889b048ee4c6df3c0850485753b8,1.5999932245659378,1,1,0,0,0,1,0
0xf5c2546288beab363918892c0d9f65fd1f9aafe6,0.002444312,1,0,1,0,0,1,0
0xf5c47c601af126d625508516cc5ee4cf31aa06bc,1.984799513892527,43,43,0,43,0,43,0
0xf5c53af735b90eab220feeb6781b302d1a7cf889,0.01540399092052968,5,5,0,5,0,5,0
0xf5c9f957705bea56a7e806943f98f7777b995826,5168.7489708699995,2,0,2,0,0,2,0
0xf5ccc4943cb013b6b1a0a3e34ec9992bed9d6cb1,7.432858497568e-06,6,3,3,0,0,6,0
0xf5cd1cf370dc3d5fcbf6e818aec2ecd4fbb79ab0,0.00012752521521312,2,1,1,1,0,2,0
0xf5d402ace3411b77281e102be8989da003c9d5a5,4.5411633682e-05,2,1,1,0,0,2,0
0xf5d445fc469c449cafb2df66ed2242f61d544317,0.0,1,0,1,0,0,1,0
0xf5d5840ce35ed1e408b26df1f5eb74d6641dfae6,3.495090075197885,2,2,0,2,0,2,0
0xf5d8504a7d7a71bfc365ce274866f2c964beed53,1.95689865e-06,1,0,1,0,0,1,0
0xf5d85b4b196bb6431399736f7da1a8e41c9eb81e,1.422853026e-06,4,2,2,0,0,4,0
0xf5daecb64326d881de5e891b396a4ff878b5d3ed,0.001990751586521414,1,0,1,0,0,1,0
0xf5dd6c37051549cc340d7b308b2ac0ef5c5865a9,2.302202763e-06,2,1,1,0,0,2,0
0xf5e00625166383f473eead6479e7e5ea39b8df5d,0.0,1,1,0,0,0,1,0
0xf5e10380213880111522dd0efd3dbb45b9f62bcc,455.6171998696427,5,0,5,0,0,5,0
0xf5e1ff97b8ed24032a861eaef122643452268a39,0.03373106834906079,1,0,1,0,0,1,0
0xf5e2345bcf91cd131c7532bccbc943781de3252f,2.94547974e-06,1,1,0,0,0,1,0
0xf5e49f1d1bc99c3690c9526a006c0d267c21d554,2.354409792e-06,1,1,0,0,0,1,0
0xf5e514e96476dfa5d0e3ed1055a67e2bb538227f,0.015845911046350348,1,1,0,1,0,1,0
0xf5eacda73a8992cac7da3fc583e36d6de549eaef,0.00010013574190868,1,1,0,1,0,1,0
0xf5eb619c0ed3ae363c89a87652d0f4381d6dcae6,0.0,2,1,1,0,0,2,0
0xf5eb874ad125a1ec7008d7da537b1e17f2f1dab7,4.91806266e-07,1,1,0,0,0,1,0
0xf5ebbee10f55561b671577dcfccdc6c24d0498e3,0.08138214045033908,1,1,0,1,0,1,0
0xf5ec99213da53e3b216e24aa2de3e97906003597,1.5866250713815e-05,1,1,0,1,0,1,0
0xf5ecb93a777cf2062dfe8911b1dc3caf9fcde525,0.03468764138474421,1,1,0,1,0,1,0
0xf5efbce7b0a73634e3787e2ff3fd9d13537ad3f8,7.132558533e-06,2,2,0,2,0,2,0
0xf5f205970d1c2fe2d6418c70923b831bbb24f522,0.000300333100413888,1,1,0,0,0,1,0
0xf5f2d1a2451b0c604c961c5e68bb399b8cd691b3,1.981637847e-06,1,1,0,0,0,1,0
0xf5f4abb48be2ae5c6222d8c29a972ab8dfc2307a,0.00690355101157389,4,4,0,4,0,4,0
0xf5f4e38ee4b54b2cd4889d6a690f2468360edb62,0.001041917906145359,1,1,0,1,0,1,0
0xf5f6877ac328f497e5730d8a57b7c10fb57b9d77,1.647190608e-06,1,1,0,0,0,1,0
0xf5f992cc8d02cef5f180024922af5f022d447d1d,9.15e-15,2,2,0,2,0,2,0
0xf5f9cc87ff3fd106bcc15712ba882b8ba1417d1d,2.0626872899255e-05,4,2,2,1,0,4,0
0xf5fe080feeecd1bc5f03848c0d996b8f96852610,0.0,1,1,0,0,0,1,0
0xf5ff4ba96b67d91ccba60cc88c0c8dd7e931059c,0.0,1,1,0,0,0,1,0
0xf6009d41099c3b9b60e9b36c84ac8f5acd21e5b6,0.0002133690580136,2,1,1,1,0,2,0
0xf605510d4ff93c7c18b538d936286389cd719f33,3.7295421863938e-05,2,2,0,0,0,2,0
0xf606b14c2e8e2ae6c6d938da1126a8fe9f4ab5f2,0.002561895187872156,2,2,0,2,0,2,0
0xf60839eb223cf3c3258dd82a5a231cdab0b65c52,0.16128177335086827,1,1,0,1,0,1,0
0xf6085ece3ddd3e35feeb4880d4af1f4dcd563037,0.0,1,1,0,0,0,1,0
0xf60a92606a03cd36c1546f5d3a09e918a2b2181c,0.0,6,4,2,2,0,6,0
0xf60ba454a5906478dd592f81d936a8bc670bb496,0.05001749222998626,2,1,1,1,0,2,0
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,8121.2719555614785,9,9,0,5,0,9,0
0xf60cbcfb3eddba53fbe2136f6854a6ce53e67837,0.013072699710337808,1,0,1,0,0,1,0
0xf60d13daf82108133ff98bc79c9ca6a9cc685f3d,0.1018341412413429,3,2,1,1,0,3,0
0xf615a988d5fa777c257734de753e8d6360514dc5,2.797026162e-06,1,1,0,0,0,1,0
0xf616208744d375d14cbff78e070a4cacc3de5fc5,0.000940805977571486,2,2,0,2,0,2,0
0xf616c14e330abd32ee7b42e21db8e8e1d8e9b462,0.0,1,1,0,0,0,1,0
0xf6174f05d0e92b8a4b1307871f2ac482aaab72ad,0.0,1,1,0,0,0,1,0
0xf61a2d94436451ffd96809fdba924bbe9c768359,0.002085776958960662,4,4,0,4,0,4,0
0xf61b780cde417e275a392dffcc53c53c3741737a,1e-06,1,1,0,0,0,1,0
0xf61f24c2d93bf2de187546b14425bf631f28d6dc,0.3000005,1,0,1,0,0,1,0
0xf62038339257fde58bb771c5ac8e9e20cc880543,0.00027270674250408,1,1,0,1,0,1,0
0xf621b27508b5bc902ff553d0323105c59351a634,1.6137679550489894,6,6,0,6,0,6,0
0xf62363e06abcf9fe487afa03ee49832f103c7bb9,0.00825792245824927,1,1,0,1,0,1,0
0xf62457cf61d162fe58309f576f25dd27de2a8502,0.0,1,1,0,0,0,1,0
0xf624dc47e00464cb25e49382afc08115917b6cf9,5.690980229252e-06,2,1,1,1,0,2,0
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0.0,3,0,3,0,0,3,0
0xf62bede511c86a264eedba8f4253aab8239a552f,0.5424743571778974,1,1,0,0,0,1,0
0xf62c0670f2b1ce89555cd9def0a4486737867f02,0.000522187123208844,1,1,0,1,0,1,0
0xf62ee6e1afeb83bfd04f3e8b4f15346634a15b3e,0.0,2,1,1,1,0,2,0
0xf636906bbf3df36137533219a8425960d139b39c,5.965467404e-06,2,2,0,2,0,2,0
0xf63c68223f778fc28c69fc3c30619c718639c6d2,2.623599048e-06,2,1,1,0,0,2,0
0xf640026329b80631896357b2e2a1245ff34f42d1,0.04669811,1,0,1,0,0,1,0
0xf6442e814cafa30f02809e85ceff8c5a47dd0836,1.5698775255759054,2,2,0,2,0,2,0
0xf64a1c27e7ff7e30ac4da87400f5363d1a3b8b9f,1.985034135e-06,1,1,0,0,0,1,0
0xf64bbc1c98624e2c44afb3d7665a058b4eab79d8,2.1502487058751427,6,6,0,0,0,6,0
0xf651a990aeee2cd4ed05ab85a53097fc67433ced,0.0,1,1,0,0,0,1,0
0xf65697834b43622220584547dc91cbee11eb31a4,7.4383983335494e-05,3,3,0,2,0,3,0
0xf65b5c5104c4fafd4b709d9d60a185eae063276c,0.0,1,0,1,0,0,1,0
0xf65c3f8d0079938d799f79f90cd9c4f9e851c1db,1.9457582125547759,8,8,0,8,0,8,0
0xf65c6e5b980667d417b3b6c727d20184e2f53bc0,0.010378578424205295,2,2,0,2,0,2,0
0xf65d6cf12ae3501ab025c529778f3a8edd85bc9d,1.30236524995,197,197,0,197,0,197,0
0xf65e73aac9182e353600a916a6c7681f810f79c3,782.5905332337339,4,0,4,0,0,4,0
0xf65f529cbe1ea888e14b00d284b7e6b2d3d29bda,5.885131376365e-06,2,1,1,1,0,2,0
0xf661e83593f167e4f90b03ff12864cbd4440e686,0.00012428856433696,1,1,0,1,0,1,0
0xf66584d5ba18ab1cfc6254fcceb44e7fa889d4d0,0.0,1,1,0,1,0,1,0
0xf667b195f32856cbf5f14f699169d5d41f5c08cb,2.909113397892e-05,1,1,0,1,0,1,0
0xf671a3639717b26cacd497f3923df5bdb3815153,0.03122616117862744,2,1,1,0,0,2,0
0xf672a71ca7739ae4ad5d6e8da1a3fede7901c3f0,0.0,2,0,2,0,0,2,0
0xf67473e7d9f65d7f6ca21878a9d75a5526d8926c,2.9382377925964e-05,1,1,0,1,0,1,0
0xf676aa6c056848bb39736e18d216a0e40edcb14b,0.03544431374007131,4,4,0,3,0,4,0
0xf678575a882ea4c0f8c4a096905f418c7a9294a8,0.8244842557532639,1,0,1,0,0,1,0
0xf67a013bb6290d0938206dacedbe47f8be3377ba,0.000706430408840642,1,1,0,1,0,1,0
0xf67a387120cb74a5ef2fd91982af4ae5d3a576a1,0.7602875986431518,1,1,0,1,0,1,0
0xf67cfb96e22db036f486f868aeaa8adcc841a895,0.08189851017115732,1,1,0,1,0,1,0
0xf67da00128c1222f41f5957d0272c0eb31257372,1.068782253e-06,1,1,0,0,0,1,0
0xf67ded6e39d19c496a01b6a3917e1279c9b084a1,1.9950098286465e-05,2,1,1,1,0,2,0
0xf682b3ea6ed1c50f3a70e415c6b7121a68b919bc,0.000165512361434796,2,2,0,2,0,2,0
0xf682f90a8cd6b07afcd9295567384fbdf132990a,0.008183038657729073,1,1,0,0,0,1,0
0xf6833a77c4dff3ffa5dd6c636961d72cdf927b6a,0.0,2,1,1,1,0,2,0
0xf683f48dd2920c0aedd88ff068e5bfaaef83540a,11.282263998638795,4,4,0,2,0,4,0
0xf68482e86ac59677537d6e238d11d64cb093f390,0.0,1,0,1,0,0,1,0
0xf686833b9b701ad29b92f8c8684133675da08987,0.004014362581277101,1,1,0,1,0,1,0
0xf6897107d01991a721a247d42b0ea3d5772db3b7,1.268308839014e-06,4,3,1,2,0,4,0
0xf692170d7c7ebad474e1bdf41efb3ea137f5ef6c,0.1051171948712492,2,2,0,2,0,2,0
0xf6972b63491273129b1cc91cf2f5d4d52a6f8ddf,0.01965562900478988,2,1,1,1,0,2,0
0xf6994483b2e03ed80f3cfd14a293aa9cdf18fe17,0.001649356943867121,1,1,0,1,0,1,0
0xf69a7fcf11019c12fed7c2e228ea226263532145,2.554930455e-06,5,3,2,0,0,5,0
0xf69d3089b6aa0425e1c22cda96ecf262a7ccd039,0.003597292939119284,1,1,0,1,0,1,0
0xf6a09a1595a5abb7af350e669167ff4afe0849c7,0.005979957190511109,1,1,0,1,0,1,0
0xf6a2f9b25dcba2214135ff57ef9de9b2a4d401c5,,1,1,0,1,0,1,0
0xf6a40c8b64beee1f6bc2c20418ade7c4ec3d44b2,0.39318404440541876,1,0,1,0,0,1,0
0xf6a6603cd1a70f1638d4d93c9ed150a4d836e5c9,2.826148941e-06,2,1,1,0,0,2,0
0xf6a96b2b80cebe66e875759fcc72f8985f35953d,0.009687087933377168,1,1,0,1,0,1,0
0xf6aa583040775bb67db45291b1d89828bbff3d0e,0.0,84,0,84,0,0,84,0
0xf6ac3738849f9a1ba74e54c0b843b4f83be01a3c,3.274210863e-06,1,1,0,0,0,1,0
0xf6ac9b9fab940a376a714a26fc1e37d032059f88,0.013986887221202,1,0,1,0,0,1,0
0xf6b0096e7be5b1dea7a969f6c72f7c46b5e240cb,1.924667913e-06,2,1,1,0,0,2,0
0xf6b46232eecc7357fb8426dae1dbb5bde089dec4,8.88340509e-07,1,1,0,0,0,1,0
0xf6b68cf68f79514163228965940de143dbfa3b2a,1.1386030304589e-05,2,1,1,1,0,2,0
0xf6b795b39241952a048383e0738681db5cc5a0f6,0.030201591259185,1,0,1,0,0,1,0
0xf6b988c573897c7b9c90747858aa5d8c56e210b5,0.5317703648006079,1,1,0,1,0,1,0
0xf6b9b1a95ed2312f57c172d966f83e4b5d478750,2.7199827968e-05,1,1,0,0,0,1,0
0xf6baa42c6a5cb8dbbe394c535799644e8adc4872,0.15000265960063972,1,1,0,1,0,1,0
0xf6bcdad107ef37615a6c965476013e38ce5eec0e,0.0,1,1,0,0,0,1,0
0xf6c36c55759329f4bbf161bc6bbffbbfe97b9b4c,0.006817396587476352,1,1,0,1,0,1,0
0xf6c59ed2f3779acc51c882f65a4b545cb4088625,0.0,2,1,1,0,0,2,0
0xf6c7ef042f629112c724ebf0f3e1c253a4b72764,1.5419713323e-05,2,1,1,0,0,2,0
0xf6c8742e08216a42986044f9ca6383d47ab57330,0.0,1,1,0,0,0,1,0
0xf6cf661cbc8772256ce35aacabcadebe6e054ad5,0.044932384180183,1,0,1,0,0,1,0
0xf6cfe22b5741c9c3dcde4e0e62b62a473dccdf72,6.9495080968e-05,1,1,0,1,0,1,0
0xf6d064bc99d808c62a0bf8850a2486f3444c3f7d,8.016579908696944,5,2,3,0,0,5,0
0xf6d066b4cf6e01d722acaefd2c6e478e28e26f7d,0.0,2,1,1,0,0,2,0
0xf6d2e926e105286671863144b7bc0ff852c3df4d,0.0,1,1,0,0,0,1,0
0xf6dca762a196d1c2a91de0fd44b86a0c2563f21f,1.370816055e-06,1,1,0,0,0,1,0
0xf6df856c90e8eb7c06c987b4a8e6915e1240c333,0.000187375563530096,1,1,0,1,0,1,0
0xf6e1ef39a4ad87297c361626ea25e727d422e9e1,0.0,1,1,0,1,0,1,0
0xf6e2568fb39ebddfe24bf4dff970fc6be4d306e6,0.000534051083013398,1,1,0,0,0,1,0
0xf6f294f03eb8bb5ac8b9147d5467662ec36d0b88,2.7425671222e-05,1,1,0,0,0,1,0
0xf6f35b8d54686768b9a0da4230a3949eac60c1eb,71.9640006725868,1,0,1,0,0,1,0
0xf6f64428fbfd26ffd1bdfd05c6687ba6d5cd1405,0.000228797048258412,1,1,0,1,0,1,0
0xf6f7230e16e1e75551260c2c83dfd8c419953a9b,0.015372932459022432,1,1,0,1,0,1,0
0xf6fc308ff1550744478ce19dd6ad56703faed75f,2.9538259512185e-05,2,1,1,1,0,2,0
0xf70091dd85e62021c888b4c861c45749b793f869,2.379589007e-09,2,0,2,0,0,2,0
0xf703eeb3945fd83b08cf8758620322ff2358fe52,0.4439290580275741,1,1,0,0,0,1,0
0xf705847890a019a5991ff2e0bddfb182c48eefe7,0.0,1,1,0,1,0,1,0
0xf706d8831047dcb2b2614973390287742337f718,0.10265284719707543,2,2,0,2,0,2,0
0xf70a415379f837cbd6cd939d8aa6c2876c282f34,390.06235783603347,4,4,0,0,0,4,0
0xf70da97812cb96acdf810712aa562db8dfa3dbef,715.4933485419797,426,422,4,94,0,426,0
0xf715cf7906dc7ecbe1e3462b08f282341274416f,0.0,1,0,1,0,0,1,0
0xf7174347c98020f56c6e84ad02676373a51e5fbd,0.002139321278462421,1,1,0,1,0,1,0
0xf71888320a3b8b96960910e8890190d221a898b7,0.005363436978474974,1,1,0,0,0,1,0
0xf71984180740b14b369e9052de4fe604ecd394b5,0.001582752108324,1,1,0,0,0,1,0
0xf71c2b1f82735ba3f6ca891547c3c8afdb48dcb9,2.928872013736e-05,1,1,0,1,0,1,0
0xf71ce65977fe7d7edd9fbed9a999935f1127dcd4,0.000105495377876201,1,1,0,0,0,1,0
0xf71ef586208219e818857a170d7e2e4ff45fe1c2,0.008621627058177478,2,1,1,1,0,2,0
0xf720867f0f67f7e06699af196cbcd8c26776aef6,0.0,1,1,0,1,0,1,0
0xf72530db84d2f4b194d3ee6dbeb7ef12b5d7ba6c,1.993086536511e-05,2,1,1,1,0,2,0
0xf726678777907f71eaec31b7540ff4d1cbfe01e3,0.000171691995302788,2,2,0,2,0,2,0
0xf72778b969b4fb872cfdc7555228ca5877c767a6,9.11295861e-07,1,1,0,0,0,1,0
0xf72837a9fce033d57094f52e4f88f129502fa067,1.181367193057268,1,1,0,1,0,1,0
0xf7285d17dded63a4480a0f1f0a8cc706f02dda0a,3.733460142358e-05,1,0,1,0,0,1,0
0xf72de91ace9f300b4db12f8fb8673ba1d3060e03,0.0,1,1,0,0,0,1,0
0xf730bfb1136f80eedfdbbda770e1fcd48143aac1,0.000322022693727185,1,0,1,0,0,1,0
0xf73744db6a92591cc45d932c94cb40d653cf2478,0.0,1,0,1,0,0,1,0
0xf738309a67a5fc860dd2d531565e495b1ab992bf,0.0,1,0,1,0,0,1,0
0xf73f0fa33fa38a75af42a26802ee834adc8ef9a1,0.0,1,0,1,0,0,1,0
0xf73f4b8d8237d0f4cc1efe096727ef68500cf9a1,1.5850229765e-08,1,1,0,0,0,1,0
0xf7401728edd23290d8099ed73f155101dcf8cc0c,0.5977282708857955,5,5,0,5,0,5,0
0xf7465670e5e5f17beddfdd4a9cbce68bb08a7e65,0.001222601826924355,2,2,0,2,0,2,0
0xf7470bc12d915c80cf52e7d8352860bbaddbc5ed,0.0,1,1,0,0,0,1,0
0xf74713a4301eb253c79dff9ad380f8188159afc4,0.0099,1,0,1,0,0,1,0
0xf7497768b204bc597adf983d91b8bba3dbee011a,0.002348273584032348,1,0,1,0,0,1,0
0xf7499933eb671efd533f8834163dd0f8ad4aa1ba,2.992481562e-06,1,1,0,0,0,1,0
0xf74cd6a999384ac0e8e2250f5da7428292326314,9.8897064e-07,1,1,0,0,0,1,0
0xf74ec062a48371ae7ea554bd4c4ba241eab3c4fa,0.013990350051566,1,1,0,0,0,1,0
0xf7507e892eb08ddf199b1d35e3382bd98f537eb6,0.001739800795246393,1,0,1,0,0,1,0
0xf7526aace7241207c49c5957865a83f94b188d37,1.2979264809e-05,2,1,1,1,0,2,0
0xf752f2a4d8c96bc739d2d1050141b55b5be08d37,1.9171660715e-08,1,1,0,0,0,1,0
0xf7538a4b960447c9e20e72006a917be0e6cd189c,0.1996246764782903,1,1,0,1,0,1,0
0xf75584ef6673ad213a685a1b58cc0330b8ea22cf,0.0,1,0,1,0,0,1,0
0xf7574df4480e773b6f973cf8d74093ac8ed164c0,5.77412676152e-06,1,1,0,1,0,1,0
0xf758351dafe708353b53ddf16f219b6bbc811dd0,0.001652430951683,2,1,1,0,0,2,0
0xf75da4e494fad48be4881642112f2f3b56c3c8a1,2.0156989559115e-05,2,1,1,1,0,2,0
0xf75e7fe5c681911ffe5e3859d8d26562c6e33085,0.004400568517522533,1,1,0,1,0,1,0
0xf75ea36622adc913cce2290204dca5a16acf93cc,0.011134077628107336,1,1,0,1,0,1,0
0xf75ecac45b8487548e3b8a102c49d3b6318a9453,0.03445176356013053,1,1,0,1,0,1,0
0xf763ed658bb33a99720177e3611e081c6c23a3b3,2.207660093477782,14,14,0,14,0,14,0
0xf7685d474071701051153669cee30e61bd3b6028,2.75e-07,1,0,1,0,0,1,0
0xf7747eca6233464987892881b830977e1c93f15a,0.06984245466142248,2,2,0,2,0,2,0
0xf77588b9453d39c392a5a0663dfbbea4ab9a01df,0.00268001,1,0,1,0,0,1,0
0xf776986568d9b490c28070001daf224d3e129919,0.000556400050986591,5,4,1,4,0,5,0
0xf77f1bf0789f950b7fe2ea9559aa1fcadaa9a241,0.0,1,1,0,0,0,1,0
0xf780296ab4a5542ee50429cd196b243e2cc5043c,0.001236056681840467,1,1,0,1,0,1,0
0xf785b416276671e5010ecdd54425caec9915ca4b,5.77622787e-07,1,0,1,0,0,1,0
0xf78695a97f22f36dd8e9ad8c7952636c3e08629a,0.0,1,0,1,0,0,1,0
0xf78783f344f85a89f13065c02958611e27e49728,0.27132840256782265,1,1,0,1,0,1,0
0xf788f38a1dd20bb6ee5206a13cbbcb5dffa5cc23,0.0,1,1,0,0,0,1,0
0xf78abd170cff445fefe7248336b55e2c18906f00,204.4154034824329,4,0,4,0,0,4,0
0xf78cff7b7708ee158cdddf908dd393ea4bcf110b,0.000100041749935,1,1,0,0,0,1,0
